SuccGrp	AC	FromSpp	ToSpp	pTrans	contag	pctChange
gRE25	1	 EBb	 ES	0.041013	0.500000	2.533040
gRE25	1	 EBb	 PgBb	0.010101	0.500000	1.010101
gRE25	1	 EBb	 SBb	0.069722	0.500000	2.533040
gRE25	1	 EBb	 SPe	0.006000	0	0
gRE25	1	 EBb	 SE	0.003009	0.500000	0.300903
gRE25	1	 EPe	 BbPe	0.082150	0.500000	1.419878
gRE25	1	 EPe	 BbE	0.056795	0.500000	1.419878
gRE25	1	 EPe	 BbS	0.032000	0	0
gRE25	1	 EPe	 PeBb	0.025160	0.500000	0.641026
gRE25	1	 EPe	 PeE	0.004016	1	0.401606
gRE25	1	 EPe	 E	0.044625	1	1.419878
gRE25	1	 EPe	 EBb	0.093306	0.500000	1.419878
gRE25	1	 EPe	 EPe	0.009500	0	-32.139860
gRE25	1	 EPe	 ES	0.040417	0.500000	1.041667
gRE25	1	 EPe	 PgBb	0.010000	0	0
gRE25	1	 EPe	 SBb	0.068000	0	0
gRE25	1	 EPe	 SPe	0.006021	0.500000	0.354970
gRE25	1	 EPe	 SE	0.003009	0.500000	0.300903
gRE25	1	 ES	 BbPe	0.081000	0	0
gRE25	1	 ES	 BbE	0.056831	0.500000	1.483051
gRE25	1	 ES	 BbS	0.032333	0.500000	1.041667
gRE25	1	 ES	 PeBb	0.025000	0	0
gRE25	1	 ES	 PeE	0.004016	0.500000	0.401606
gRE25	1	 ES	 E	0.045013	1	2.301255
gRE25	1	 ES	 EBb	0.094330	0.500000	2.533040
gRE25	1	 ES	 EPe	0.014146	0.500000	1.041667
gRE25	1	 ES	 ES	0.034046	0	-14.885690
gRE25	1	 ES	 PgBb	0.010000	0	0
gRE25	1	 ES	 SBb	0.069240	0.500000	1.824034
gRE25	1	 ES	 SPe	0.006036	0.500000	0.603622
gRE25	1	 ES	 SE	0.003009	1	0.300903
gRE25	1	 PgBb	 BbPe	0.081818	0.500000	1.010101
gRE25	1	 PgBb	 BbE	0.056566	0.500000	1.010101
gRE25	1	 PgBb	 BbS	0.032264	0.500000	0.826446
gRE25	1	 PgBb	 PeBb	0.025160	0.500000	0.641026
gRE25	1	 PgBb	 PeE	0.004000	0	0
gRE25	1	 PgBb	 E	0.044000	0	0
gRE25	1	 PgBb	 EBb	0.092929	0.500000	1.010101
gRE25	1	 PgBb	 EPe	0.014000	0	0
gRE25	1	 PgBb	 ES	0.040000	0	0
gRE25	1	 PgBb	 PgBb	0.006575	0	-34.247192
gRE25	1	 PgBb	 SBb	0.068687	0.500000	1.010101
gRE25	1	 PgBb	 SPe	0.006000	0	0
gRE25	1	 PgBb	 SE	0.003000	0	0
gRE25	1	 PgE	 BbPe	0.081000	0	0
gRE25	1	 PgE	 BbE	0.056000	0.500000	0
gRE25	1	 PgE	 BbS	0.032000	0	0
gRE25	1	 PgE	 PeBb	0.025000	0	0
gRE25	1	 PgE	 PeE	0.004000	0.500000	0
gRE25	1	 PgE	 E	0.044000	1	0
gRE25	1	 PgE	 EBb	0.092000	0.500000	0
gRE25	1	 PgE	 EPe	0.014000	0.500000	0
gRE25	1	 PgE	 ES	0.040000	0.500000	0
gRE25	1	 PgE	 PgBb	0.010000	0.500000	0
gRE25	1	 PgE	 SBb	0.068000	0	0
gRE25	1	 PgE	 SPe	0.006000	0	0
gRE25	1	 PgE	 SE	0.003000	0.500000	0
gRE25	1	 S	 BbPe	0.081000	0	0
gRE25	1	 S	 BbE	0.056000	0	0
gRE25	1	 S	 BbS	0.032000	1	0
gRE25	1	 S	 PeBb	0.025000	0	0
gRE25	1	 S	 PeE	0.004000	0	0
gRE25	1	 S	 E	0.044000	0	0
gRE25	1	 S	 EBb	0.092000	0	0
gRE25	1	 S	 EPe	0.014000	0	0
gRE25	1	 S	 ES	0.040000	1	0
gRE25	1	 S	 PgBb	0.010000	0	0
gRE25	1	 S	 SBb	0.068000	1	0
gRE25	1	 S	 SPe	0.006000	1	0
gRE25	1	 S	 SE	0.003000	1	0
gRE25	1	 SBb	 BbPe	0.082785	0.500000	2.203482
gRE25	1	 SBb	 BbE	0.057021	0.500000	1.824034
gRE25	1	 SBb	 BbS	0.033058	1	3.305785
gRE25	1	 SBb	 PeBb	0.025456	0.500000	1.824034
gRE25	1	 SBb	 PeE	0.004000	0	0
gRE25	1	 SBb	 E	0.044000	0	0
gRE25	1	 SBb	 EBb	0.094330	0.500000	2.533040
gRE25	1	 SBb	 EPe	0.014000	0	0
gRE25	1	 SBb	 ES	0.040730	0.500000	1.824034
gRE25	1	 SBb	 PgBb	0.010101	0.500000	1.010101
gRE25	1	 SBb	 SBb	0.060474	0	-11.068241
gRE25	1	 SBb	 SPe	0.006036	0.500000	0.603622
gRE25	1	 SBb	 SE	0.003009	0.500000	0.300903
gRE25	1	 SPe	 BbPe	0.081489	0.500000	0.603622
gRE25	1	 SPe	 BbE	0.056000	0	0
gRE25	1	 SPe	 BbS	0.032193	0.500000	0.603622
gRE25	1	 SPe	 PeBb	0.025151	0.500000	0.603622
gRE25	1	 SPe	 PeE	0.004006	0.500000	0.150905
gRE25	1	 SPe	 E	0.044000	0	0
gRE25	1	 SPe	 EBb	0.092000	0	0
gRE25	1	 SPe	 EPe	0.014050	0.500000	0.354970
gRE25	1	 SPe	 ES	0.040241	0.500000	0.603622
gRE25	1	 SPe	 PgBb	0.010000	0	0
gRE25	1	 SPe	 SBb	0.068410	0.500000	0.603622
gRE25	1	 SPe	 SPe	0.004455	0	-25.752810
gRE25	1	 SPe	 SE	0.003005	0.500000	0.150905
gRE25	1	 SE	 BbPe	0.081000	0	0
gRE25	1	 SE	 BbE	0.056169	0.500000	0.300903
gRE25	1	 SE	 BbS	0.032096	0.500000	0.300903
gRE25	1	 SE	 PeBb	0.025000	0	0
gRE25	1	 SE	 PeE	0.004004	0.500000	0.100402
gRE25	1	 SE	 E	0.044132	1	0.300903
gRE25	1	 SE	 EBb	0.092277	0.500000	0.300903
gRE25	1	 SE	 EPe	0.014042	0.500000	0.300903
gRE25	1	 SE	 ES	0.040120	1	0.300903
gRE25	1	 SE	 PgBb	0.010000	0	0
gRE25	1	 SE	 SBb	0.068205	0.500000	0.300903
gRE25	1	 SE	 SPe	0.006009	0.500000	0.150905
gRE25	1	 SE	 SE	0.001946	0	-35.139792
gRE25	2	 PeBb	 BbE	0.059925	0.500000	1.567481
gRE25	2	 PeBb	 BbPg	0.008065	0.500000	0.806452
gRE25	2	 PeBb	 BbS	0.010101	0.500000	1.010101
gRE25	2	 PeBb	 PeBb	0.029193	0	-42.758130
gRE25	2	 PeBb	 E	0.057000	0	0
gRE25	2	 PeBb	 EBb	0.316122	0.500000	5.374078
gRE25	2	 PeBb	 EPe	0.024322	0.500000	1.343519
gRE25	2	 PeBb	 ES	0.065000	0	0
gRE25	2	 PeBb	 Pg	0.004000	0	0
gRE25	2	 PeBb	 PgBb	0.011122	0.500000	1.112235
gRE25	2	 PeBb	 PgPe	0.003009	0.500000	0.300903
gRE25	2	 PeBb	 SBb	0.124091	0.500000	3.409091
gRE25	2	 PeBb	 SPe	0.007049	0.500000	0.704935
gRE25	2	 PeE	 BbE	0.059000	0.500000	0
gRE25	2	 PeE	 BbPg	0.008000	0	0
gRE25	2	 PeE	 BbS	0.010000	0	0
gRE25	2	 PeE	 PeBb	0.051000	0.500000	0
gRE25	2	 PeE	 E	0.057000	1	0
gRE25	2	 PeE	 EBb	0.300000	0.500000	0
gRE25	2	 PeE	 EPe	0.024000	1	0
gRE25	2	 PeE	 ES	0.065000	0.500000	0
gRE25	2	 PeE	 Pg	0.004000	0	0
gRE25	2	 PeE	 PgBb	0.011000	0	0
gRE25	2	 PeE	 PgPe	0.003000	0.500000	0
gRE25	2	 PeE	 SBb	0.120000	0	0
gRE25	2	 PeE	 SPe	0.007000	0.500000	0
gRE25	2	 E	 BbE	0.060850	1	3.134963
gRE25	2	 E	 BbPg	0.008000	0	0
gRE25	2	 E	 BbS	0.010000	0	0
gRE25	2	 E	 PeBb	0.051000	0	0
gRE25	2	 E	 E	0.034167	0	-40.057485
gRE25	2	 E	 EBb	0.318134	1	6.044539
gRE25	2	 E	 EPe	0.024590	1	2.459016
gRE25	2	 E	 ES	0.067259	1	3.475936
gRE25	2	 E	 Pg	0.004000	0	0
gRE25	2	 E	 PgBb	0.011000	0	0
gRE25	2	 E	 PgPe	0.003000	0	0
gRE25	2	 E	 SBb	0.120000	0	0
gRE25	2	 E	 SPe	0.007000	0	0
gRE25	2	 EBb	 BbE	0.062699	1	6.269926
gRE25	2	 EBb	 BbPg	0.008065	0.500000	0.806452
gRE25	2	 EBb	 BbS	0.010101	0.500000	1.010101
gRE25	2	 EBb	 PeBb	0.053741	0.500000	5.374078
gRE25	2	 EBb	 E	0.060445	1	6.044539
gRE25	2	 EBb	 EBb	0.271861	0	-9.379773
gRE25	2	 EBb	 EPe	0.024590	0.500000	2.459016
gRE25	2	 EBb	 ES	0.069519	0.500000	6.951872
gRE25	2	 EBb	 Pg	0.004000	0	0
gRE25	2	 EBb	 PgBb	0.011122	0.500000	1.112235
gRE25	2	 EBb	 PgPe	0.003000	0	0
gRE25	2	 EBb	 SBb	0.132857	0.500000	10.714286
gRE25	2	 EBb	 SPe	0.007000	0	0
gRE25	2	 EPe	 BbE	0.059925	0.500000	1.567481
gRE25	2	 EPe	 BbPg	0.008000	0	0
gRE25	2	 EPe	 BbS	0.010000	0	0
gRE25	2	 EPe	 PeBb	0.051685	0.500000	1.343519
gRE25	2	 EPe	 E	0.058402	1	2.459016
gRE25	2	 EPe	 EBb	0.307377	0.500000	2.459016
gRE25	2	 EPe	 EPe	0.012430	0	-48.210152
gRE25	2	 EPe	 ES	0.066130	0.500000	1.737968
gRE25	2	 EPe	 Pg	0.004000	0	0
gRE25	2	 EPe	 PgBb	0.011000	0	0
gRE25	2	 EPe	 PgPe	0.003009	0.500000	0.300903
gRE25	2	 EPe	 SBb	0.120000	0	0
gRE25	2	 EPe	 SPe	0.007043	0.500000	0.614754
gRE25	2	 ES	 BbE	0.060025	0.500000	1.737968
gRE25	2	 ES	 BbPg	0.008000	0	0
gRE25	2	 ES	 BbS	0.010101	0.500000	1.010101
gRE25	2	 ES	 PeBb	0.051000	0	0
gRE25	2	 ES	 E	0.058981	1	3.475936
gRE25	2	 ES	 EBb	0.320856	0.500000	6.951872
gRE25	2	 ES	 EPe	0.024417	0.500000	1.737968
gRE25	2	 ES	 ES	0.036479	0	-43.877964
gRE25	2	 ES	 Pg	0.004000	0	0
gRE25	2	 ES	 PgBb	0.011000	0	0
gRE25	2	 ES	 PgPe	0.003000	0	0
gRE25	2	 ES	 SBb	0.124091	0.500000	3.409091
gRE25	2	 ES	 SPe	0.007049	0.500000	0.704935
gRE25	2	 Pg	 BbE	0.059000	0	0
gRE25	2	 Pg	 BbPg	0.008032	1	0.401606
gRE25	2	 Pg	 BbS	0.010000	0	0
gRE25	2	 Pg	 PeBb	0.051000	0	0
gRE25	2	 Pg	 E	0.057000	0	0
gRE25	2	 Pg	 EBb	0.300000	0	0
gRE25	2	 Pg	 EPe	0.024000	0	0
gRE25	2	 Pg	 ES	0.065000	0	0
gRE25	2	 Pg	 Pg	0.003918	0	-2.058233
gRE25	2	 Pg	 PgBb	0.011044	1	0.401606
gRE25	2	 Pg	 PgPe	0.003006	1	0.200803
gRE25	2	 Pg	 SBb	0.120000	0	0
gRE25	2	 Pg	 SPe	0.007000	0	0
gRE25	2	 PgBb	 BbE	0.059656	0.500000	1.112235
gRE25	2	 PgBb	 BbPg	0.008044	1	0.556117
gRE25	2	 PgBb	 BbS	0.010028	0.500000	0.278059
gRE25	2	 PgBb	 PeBb	0.051567	0.500000	1.112235
gRE25	2	 PgBb	 E	0.057000	0	0
gRE25	2	 PgBb	 EBb	0.303337	0.500000	1.112235
gRE25	2	 PgBb	 EPe	0.024000	0	0
gRE25	2	 PgBb	 ES	0.065000	0	0
gRE25	2	 PgBb	 Pg	0.004016	1	0.401606
gRE25	2	 PgBb	 PgBb	0.005008	0	-54.468587
gRE25	2	 PgBb	 PgPe	0.003008	0.500000	0.278059
gRE25	2	 PgBb	 SBb	0.121335	0.500000	1.112235
gRE25	2	 PgBb	 SPe	0.007000	0	0
gRE25	2	 PgPe	 BbE	0.059000	0	0
gRE25	2	 PgPe	 BbPg	0.008016	0.500000	0.201613
gRE25	2	 PgPe	 BbS	0.010000	0	0
gRE25	2	 PgPe	 PeBb	0.051153	0.500000	0.300903
gRE25	2	 PgPe	 E	0.057000	0	0
gRE25	2	 PgPe	 EBb	0.300000	0	0
gRE25	2	 PgPe	 EPe	0.024072	0.500000	0.300903
gRE25	2	 PgPe	 ES	0.065000	0	0
gRE25	2	 PgPe	 Pg	0.004008	1	0.200803
gRE25	2	 PgPe	 PgBb	0.011031	0.500000	0.278059
gRE25	2	 PgPe	 PgPe	0.002707	0	-9.758700
gRE25	2	 PgPe	 SBb	0.120000	0	0
gRE25	2	 PgPe	 SPe	0.007012	0.500000	0.176234
gRE25	2	 PgE	 BbE	0.059000	0.500000	0
gRE25	2	 PgE	 BbPg	0.008000	0.500000	0
gRE25	2	 PgE	 BbS	0.010000	0	0
gRE25	2	 PgE	 PeBb	0.051000	0	0
gRE25	2	 PgE	 E	0.057000	1	0
gRE25	2	 PgE	 EBb	0.300000	0.500000	0
gRE25	2	 PgE	 EPe	0.024000	0.500000	0
gRE25	2	 PgE	 ES	0.065000	0.500000	0
gRE25	2	 PgE	 Pg	0.004000	1	0
gRE25	2	 PgE	 PgBb	0.011000	0.500000	0
gRE25	2	 PgE	 PgPe	0.003000	0.500000	0
gRE25	2	 PgE	 SBb	0.120000	0	0
gRE25	2	 PgE	 SPe	0.007000	0	0
gRE25	2	 SBb	 BbE	0.061011	0.500000	3.409091
gRE25	2	 SBb	 BbPg	0.008065	0.500000	0.806452
gRE25	2	 SBb	 BbS	0.010101	1	1.010101
gRE25	2	 SBb	 PeBb	0.052739	0.500000	3.409091
gRE25	2	 SBb	 E	0.057000	0	0
gRE25	2	 SBb	 EBb	0.332143	0.500000	10.714286
gRE25	2	 SBb	 EPe	0.024000	0	0
gRE25	2	 SBb	 ES	0.067216	0.500000	3.409091
gRE25	2	 SBb	 Pg	0.004000	0	0
gRE25	2	 SBb	 PgBb	0.011122	0.500000	1.112235
gRE25	2	 SBb	 PgPe	0.003000	0	0
gRE25	2	 SBb	 SBb	0.081554	0	-32.038320
gRE25	2	 SBb	 SPe	0.007049	0.500000	0.704935
gRE25	2	 SPe	 BbE	0.059000	0	0
gRE25	2	 SPe	 BbPg	0.008000	0	0
gRE25	2	 SPe	 BbS	0.010025	0.500000	0.252525
gRE25	2	 SPe	 PeBb	0.051360	0.500000	0.704935
gRE25	2	 SPe	 E	0.057000	0	0
gRE25	2	 SPe	 EBb	0.300000	0	0
gRE25	2	 SPe	 EPe	0.024148	0.500000	0.614754
gRE25	2	 SPe	 ES	0.065458	0.500000	0.704935
gRE25	2	 SPe	 Pg	0.004000	0	0
gRE25	2	 SPe	 PgBb	0.011000	0	0
gRE25	2	 SPe	 PgPe	0.003005	0.500000	0.176234
gRE25	2	 SPe	 SBb	0.120846	0.500000	0.704935
gRE25	2	 SPe	 SPe	0.005158	0	-26.310372
gRE25	2	 SE	 BbE	0.059000	0.500000	0
gRE25	2	 SE	 BbPg	0.008000	0	0
gRE25	2	 SE	 BbS	0.010000	0.500000	0
gRE25	2	 SE	 PeBb	0.051000	0	0
gRE25	2	 SE	 E	0.057000	1	0
gRE25	2	 SE	 EBb	0.300000	0.500000	0
gRE25	2	 SE	 EPe	0.024000	0.500000	0
gRE25	2	 SE	 ES	0.065000	1	0
gRE25	2	 SE	 Pg	0.004000	0	0
gRE25	2	 SE	 PgBb	0.011000	0	0
gRE25	2	 SE	 PgPe	0.003000	0	0
gRE25	2	 SE	 SBb	0.120000	0.500000	0
gRE25	2	 SE	 SPe	0.007000	0.500000	0
gRE25	3	 PeBb	 Bb	0.002000	1	0
gRE25	3	 PeBb	 PeE	0.005000	0.500000	0
gRE25	3	 PeBb	 EPg	0.028000	0	0
gRE25	3	 PeBb	 ES	0.059000	0	0
gRE25	3	 PeBb	 Pg	0.012000	0	0
gRE25	3	 PeBb	 PgBb	0.083000	0.500000	0
gRE25	3	 PeBb	 PgPe	0.031000	0.500000	0
gRE25	3	 PeBb	 SBb	0.046000	0.500000	0
gRE25	3	 PeE	 Bb	0.002000	0	0
gRE25	3	 PeE	 PeE	0.004407	0	-11.859296
gRE25	3	 PeE	 EPg	0.028141	0.500000	0.502513
gRE25	3	 PeE	 ES	0.059296	0.500000	0.502513
gRE25	3	 PeE	 Pg	0.012000	0	0
gRE25	3	 PeE	 PgBb	0.083000	0	0
gRE25	3	 PeE	 PgPe	0.031156	0.500000	0.502513
gRE25	3	 PeE	 SBb	0.046000	0	0
gRE25	3	 E	 Bb	0.002000	0	0
gRE25	3	 E	 PeE	0.005000	1	0
gRE25	3	 E	 EPg	0.028000	1	0
gRE25	3	 E	 ES	0.059000	1	0
gRE25	3	 E	 Pg	0.012000	0	0
gRE25	3	 E	 PgBb	0.083000	0	0
gRE25	3	 E	 PgPe	0.031000	0	0
gRE25	3	 E	 SBb	0.046000	0	0
gRE25	3	 EBb	 Bb	0.002000	1	0
gRE25	3	 EBb	 PeE	0.005000	0.500000	0
gRE25	3	 EBb	 EPg	0.028000	0.500000	0
gRE25	3	 EBb	 ES	0.059000	0.500000	0
gRE25	3	 EBb	 Pg	0.012000	0	0
gRE25	3	 EBb	 PgBb	0.083000	0.500000	0
gRE25	3	 EBb	 PgPe	0.031000	0	0
gRE25	3	 EBb	 SBb	0.046000	0.500000	0
gRE25	3	 EPe	 Bb	0.002000	0	0
gRE25	3	 EPe	 PeE	0.005000	1	0
gRE25	3	 EPe	 EPg	0.028000	0.500000	0
gRE25	3	 EPe	 ES	0.059000	0.500000	0
gRE25	3	 EPe	 Pg	0.012000	0	0
gRE25	3	 EPe	 PgBb	0.083000	0	0
gRE25	3	 EPe	 PgPe	0.031000	0.500000	0
gRE25	3	 EPe	 SBb	0.046000	0	0
gRE25	3	 EPg	 Bb	0.002000	0	0
gRE25	3	 EPg	 PeE	0.005025	0.500000	0.502513
gRE25	3	 EPg	 EPg	0.024778	0	-11.506285
gRE25	3	 EPg	 ES	0.059925	0.500000	1.567481
gRE25	3	 EPg	 Pg	0.012146	1	1.214575
gRE25	3	 EPg	 PgBb	0.084878	0.500000	2.262814
gRE25	3	 EPg	 PgPe	0.031248	0.500000	0.799794
gRE25	3	 EPg	 SBb	0.046000	0	0
gRE25	3	 ES	 Bb	0.002000	0	0
gRE25	3	 ES	 PeE	0.005025	0.500000	0.502513
gRE25	3	 ES	 EPg	0.028439	0.500000	1.567481
gRE25	3	 ES	 ES	0.057815	0	-2.008579
gRE25	3	 ES	 Pg	0.012000	0	0
gRE25	3	 ES	 PgBb	0.083000	0	0
gRE25	3	 ES	 PgPe	0.031000	0	0
gRE25	3	 ES	 SBb	0.046721	0.500000	1.567481
gRE25	3	 Pg	 Bb	0.002000	0	0
gRE25	3	 Pg	 PeE	0.005000	0	0
gRE25	3	 Pg	 EPg	0.028340	1	1.214575
gRE25	3	 Pg	 ES	0.059000	0	0
gRE25	3	 Pg	 Pg	0.010275	0	-14.372470
gRE25	3	 Pg	 PgBb	0.084008	1	1.214575
gRE25	3	 Pg	 PgPe	0.031377	1	1.214575
gRE25	3	 Pg	 SBb	0.046000	0	0
gRE25	3	 PgBb	 Bb	0.002004	1	0.200401
gRE25	3	 PgBb	 PeE	0.005000	0	0
gRE25	3	 PgBb	 EPg	0.028634	0.500000	2.262814
gRE25	3	 PgBb	 ES	0.059000	0	0
gRE25	3	 PgBb	 Pg	0.012146	1	1.214575
gRE25	3	 PgBb	 PgBb	0.080474	0	-3.043026
gRE25	3	 PgBb	 PgPe	0.031701	0.500000	2.262814
gRE25	3	 PgBb	 SBb	0.047041	0.500000	2.262814
gRE25	3	 PgPe	 Bb	0.002000	0	0
gRE25	3	 PgPe	 PeE	0.005025	0.500000	0.502513
gRE25	3	 PgPe	 EPg	0.028224	0.500000	0.799794
gRE25	3	 PgPe	 ES	0.059000	0	0
gRE25	3	 PgPe	 Pg	0.012146	1	1.214575
gRE25	3	 PgPe	 PgBb	0.084878	0.500000	2.262814
gRE25	3	 PgPe	 PgPe	0.028727	0	-7.332103
gRE25	3	 PgPe	 SBb	0.046000	0	0
gRE25	3	 PgE	 Bb	0.002000	0	0
gRE25	3	 PgE	 PeE	0.005000	0.500000	0
gRE25	3	 PgE	 EPg	0.028000	1	0
gRE25	3	 PgE	 ES	0.059000	0.500000	0
gRE25	3	 PgE	 Pg	0.012000	1	0
gRE25	3	 PgE	 PgBb	0.083000	0.500000	0
gRE25	3	 PgE	 PgPe	0.031000	0.500000	0
gRE25	3	 PgE	 SBb	0.046000	0	0
gRE25	3	 SBb	 Bb	0.002004	1	0.200401
gRE25	3	 SBb	 PeE	0.005000	0	0
gRE25	3	 SBb	 EPg	0.028000	0	0
gRE25	3	 SBb	 ES	0.059925	0.500000	1.567481
gRE25	3	 SBb	 Pg	0.012000	0	0
gRE25	3	 SBb	 PgBb	0.084878	0.500000	2.262814
gRE25	3	 SBb	 PgPe	0.031000	0	0
gRE25	3	 SBb	 SBb	0.043193	0	-6.102081
gRE25	3	 SPe	 Bb	0.002000	0	0
gRE25	3	 SPe	 PeE	0.005000	0.500000	0
gRE25	3	 SPe	 EPg	0.028000	0	0
gRE25	3	 SPe	 ES	0.059000	0.500000	0
gRE25	3	 SPe	 Pg	0.012000	0	0
gRE25	3	 SPe	 PgBb	0.083000	0	0
gRE25	3	 SPe	 PgPe	0.031000	0.500000	0
gRE25	3	 SPe	 SBb	0.046000	0.500000	0
gRE25	3	 SE	 Bb	0.002000	0	0
gRE25	3	 SE	 PeE	0.005000	0.500000	0
gRE25	3	 SE	 EPg	0.028000	0.500000	0
gRE25	3	 SE	 ES	0.059000	1	0
gRE25	3	 SE	 Pg	0.012000	0	0
gRE25	3	 SE	 PgBb	0.083000	0	0
gRE25	3	 SE	 PgPe	0.031000	0	0
gRE25	3	 SE	 SBb	0.046000	0.500000	0
gRE25	4	 PeBb	 Bb	0.005000	1	0
gRE25	4	 PeBb	 BbE	0.005000	0.500000	0
gRE25	4	 PeBb	 BbPg	0.003000	0.500000	0
gRE25	4	 PeBb	 EPe	0.041000	0.500000	0
gRE25	4	 PeBb	 ES	0.097000	0	0
gRE25	4	 PeBb	 Pg	0.001000	0	0
gRE25	4	 PeBb	 PgBb	0.038000	0.500000	0
gRE25	4	 PeBb	 PgPe	0.032000	0.500000	0
gRE25	4	 PeBb	 SBb	0.046000	0.500000	0
gRE25	4	 PeBb	 SPe	0.016000	0.500000	0
gRE25	4	 PeBb	 SE	0.002000	0	0
gRE25	4	 PeE	 Bb	0.005000	0	0
gRE25	4	 PeE	 BbE	0.005000	0.500000	0
gRE25	4	 PeE	 BbPg	0.003000	0	0
gRE25	4	 PeE	 EPe	0.041000	1	0
gRE25	4	 PeE	 ES	0.097000	0.500000	0
gRE25	4	 PeE	 Pg	0.001000	0	0
gRE25	4	 PeE	 PgBb	0.038000	0	0
gRE25	4	 PeE	 PgPe	0.032000	0.500000	0
gRE25	4	 PeE	 SBb	0.046000	0	0
gRE25	4	 PeE	 SPe	0.016000	0.500000	0
gRE25	4	 PeE	 SE	0.002000	0.500000	0
gRE25	4	 E	 Bb	0.005000	0	0
gRE25	4	 E	 BbE	0.005000	1	0
gRE25	4	 E	 BbPg	0.003000	0	0
gRE25	4	 E	 EPe	0.041000	1	0
gRE25	4	 E	 ES	0.097000	1	0
gRE25	4	 E	 Pg	0.001000	0	0
gRE25	4	 E	 PgBb	0.038000	0	0
gRE25	4	 E	 PgPe	0.032000	0	0
gRE25	4	 E	 SBb	0.046000	0	0
gRE25	4	 E	 SPe	0.016000	0	0
gRE25	4	 E	 SE	0.002000	1	0
gRE25	4	 EBb	 Bb	0.005000	1	0
gRE25	4	 EBb	 BbE	0.005000	1	0
gRE25	4	 EBb	 BbPg	0.003000	0.500000	0
gRE25	4	 EBb	 EPe	0.041000	0.500000	0
gRE25	4	 EBb	 ES	0.097000	0.500000	0
gRE25	4	 EBb	 Pg	0.001000	0	0
gRE25	4	 EBb	 PgBb	0.038000	0.500000	0
gRE25	4	 EBb	 PgPe	0.032000	0	0
gRE25	4	 EBb	 SBb	0.046000	0.500000	0
gRE25	4	 EBb	 SPe	0.016000	0	0
gRE25	4	 EBb	 SE	0.002000	0.500000	0
gRE25	4	 EPe	 Bb	0.005000	0	0
gRE25	4	 EPe	 BbE	0.005025	0.500000	0.502513
gRE25	4	 EPe	 BbPg	0.003000	0	0
gRE25	4	 EPe	 EPe	0.037853	0	-7.675844
gRE25	4	 EPe	 ES	0.099605	0.500000	2.685493
gRE25	4	 EPe	 Pg	0.001000	0	0
gRE25	4	 EPe	 PgBb	0.038000	0	0
gRE25	4	 EPe	 PgPe	0.032342	0.500000	1.068822
gRE25	4	 EPe	 SBb	0.046000	0	0
gRE25	4	 EPe	 SPe	0.016171	0.500000	1.068822
gRE25	4	 EPe	 SE	0.002004	0.500000	0.200401
gRE25	4	 EPg	 Bb	0.005000	0	0
gRE25	4	 EPg	 BbE	0.005000	0.500000	0
gRE25	4	 EPg	 BbPg	0.003000	0.500000	0
gRE25	4	 EPg	 EPe	0.041000	0.500000	0
gRE25	4	 EPg	 ES	0.097000	0.500000	0
gRE25	4	 EPg	 Pg	0.001000	1	0
gRE25	4	 EPg	 PgBb	0.038000	0.500000	0
gRE25	4	 EPg	 PgPe	0.032000	0.500000	0
gRE25	4	 EPg	 SBb	0.046000	0	0
gRE25	4	 EPg	 SPe	0.016000	0	0
gRE25	4	 EPg	 SE	0.002000	0.500000	0
gRE25	4	 ES	 Bb	0.005000	0	0
gRE25	4	 ES	 BbE	0.005025	0.500000	0.502513
gRE25	4	 ES	 BbPg	0.003000	0	0
gRE25	4	 ES	 EPe	0.042101	0.500000	2.685493
gRE25	4	 ES	 ES	0.094374	0	-2.706881
gRE25	4	 ES	 Pg	0.001000	0	0
gRE25	4	 ES	 PgBb	0.038000	0	0
gRE25	4	 ES	 PgPe	0.032000	0	0
gRE25	4	 ES	 SBb	0.047235	0.500000	2.685493
gRE25	4	 ES	 SPe	0.016260	0.500000	1.626016
gRE25	4	 ES	 SE	0.002004	1	0.200401
gRE25	4	 Pg	 Bb	0.005000	0	0
gRE25	4	 Pg	 BbE	0.005000	0	0
gRE25	4	 Pg	 BbPg	0.003003	1	0.100100
gRE25	4	 Pg	 EPe	0.041000	0	0
gRE25	4	 Pg	 ES	0.097000	0	0
gRE25	4	 Pg	 Pg	0.000927	0	-7.307307
gRE25	4	 Pg	 PgBb	0.038038	1	0.100100
gRE25	4	 Pg	 PgPe	0.032032	1	0.100100
gRE25	4	 Pg	 SBb	0.046000	0	0
gRE25	4	 Pg	 SPe	0.016000	0	0
gRE25	4	 Pg	 SE	0.002000	0	0
gRE25	4	 PgBb	 Bb	0.005025	1	0.502513
gRE25	4	 PgBb	 BbE	0.005025	0.500000	0.502513
gRE25	4	 PgBb	 BbPg	0.003009	1	0.300903
gRE25	4	 PgBb	 EPe	0.041000	0	0
gRE25	4	 PgBb	 ES	0.097000	0	0
gRE25	4	 PgBb	 Pg	0.001001	1	0.100100
gRE25	4	 PgBb	 PgBb	0.037069	0	-2.449461
gRE25	4	 PgBb	 PgPe	0.032316	0.500000	0.987526
gRE25	4	 PgBb	 SBb	0.046555	0.500000	1.205451
gRE25	4	 PgBb	 SPe	0.016000	0	0
gRE25	4	 PgBb	 SE	0.002000	0	0
gRE25	4	 PgPe	 Bb	0.005000	0	0
gRE25	4	 PgPe	 BbE	0.005000	0	0
